"iso3","name","period","value","source"
"BMU","BERMUDA","1966",NA,"cred"
"BOL","BOLIVIA","1966",2,"cred"
"BRA","BRAZIL","1966",5,"cred"
"BRB","BARBADOS","1966",NA,"cred"
"BRN","BRUNEI DARUSSALAM","1966",NA,"cred"
"BTN","BHUTAN","1966",NA,"cred"
"BWA","BOTSWANA","1966",NA,"cred"
"CAF","CENTRAL AFRICAN REPUBLIC","1966",NA,"cred"
"CAN","CANADA","1966",1,"cred"
"CHE","SWITZERLAND","1966",NA,"cred"
"CHL","CHILE","1966",1,"cred"
"CHN","CHINA","1966",1,"cred"
"CIV","COTE D'IVOIRE","1966",NA,"cred"
"CMR","CAMEROON","1966",NA,"cred"
"COD","CONGO, THE DRC","1966",1,"cred"
"COG","CONGO","1966",NA,"cred"
"COK","COOK ISLANDS","1966",NA,"cred"
"COL","COLOMBIA","1966",1,"cred"
"COM","COMOROS","1966",NA,"cred"
"CPV","CAPE VERDE","1966",NA,"cred"
"CRI","COSTA RICA","1966",NA,"cred"
"CUB","CUBA","1966",1,"cred"
"CYM","CAYMAN ISLANDS","1966",NA,"cred"
"CYP","CYPRUS","1966",NA,"cred"
"CZE","CZECH REPUBLIC","1966",NA,"cred"
"DEU","GERMANY","1966",NA,"cred"
"DJI","DJIBOUTI","1966",NA,"cred"
"DMA","DOMINICA","1966",NA,"cred"
"DNK","DENMARK","1966",NA,"cred"
"DOM","DOMINICAN REPUBLIC","1966",1,"cred"
"DZA","ALGERIA","1966",1,"cred"
"ECU","ECUADOR","1966",2,"cred"
"EGY","EGYPT","1966",NA,"cred"
"ERI","ERITREA","1966",NA,"cred"
"ESP","SPAIN","1966",NA,"cred"
"EST","ESTONIA","1966",NA,"cred"
"ETH","Ethiopia","1966",NA,"cred"
"FIN","FINLAND","1966",NA,"cred"
"FJI","FIJI","1966",NA,"cred"
"FRA","FRANCE","1966",1,"cred"
"FSM","MICRONESIA, FEDERATED STATES OF","1966",NA,"cred"
"GAB","GABON","1966",NA,"cred"
"GBR","UNITED KINGDOM","1966",1,"cred"
"GEO","GEORGIA","1966",NA,"cred"
"GHA","GHANA","1966",NA,"cred"
"GIN","GUINEA","1966",NA,"cred"
"GLP","GUADELOUPE","1966",1,"cred"
"GMB","GAMBIA","1966",NA,"cred"
"GNB","GUINEA-BISSAU","1966",NA,"cred"
"GNQ","EQUATORIAL GUINEA","1966",NA,"cred"
"GRC","GREECE","1966",2,"cred"
"GRD","GRENADA","1966",NA,"cred"
"GTM","GUATEMALA","1966",NA,"cred"
"GUF","FRENCH GUIANA","1966",NA,"cred"
"GUM","GUAM","1966",NA,"cred"
"GUY","GUYANA","1966",NA,"cred"
"HKG","HONG KONG","1966",4,"cred"
"HND","HONDURAS","1966",NA,"cred"
"HRV","CROATIA (local name: Hrvatska)","1966",NA,"cred"
"HTI","HAITI","1966",1,"cred"
"HUN","HUNGARY","1966",NA,"cred"
"IDN","INDONESIA","1966",4,"cred"
"IND","INDIA","1966",2,"cred"
"IRL","IRELAND","1966",NA,"cred"
"IRN","IRAN (ISLAMIC REPUBLIC OF)","1966",1,"cred"
"IRQ","IRAQ","1966",NA,"cred"
"ISL","ICELAND","1966",NA,"cred"
"ISR","ISRAEL","1966",NA,"cred"
"ITA","ITALY","1966",1,"cred"
"JAM","JAMAICA","1966",NA,"cred"
"JOR","JORDAN","1966",1,"cred"
"JPN","JAPAN","1966",4,"cred"
"KAZ","KAZAKHSTAN","1966",NA,"cred"
"KEN","KENYA","1966",NA,"cred"
"KGZ","KYRGYZSTAN","1966",NA,"cred"
"KHM","CAMBODIA","1966",NA,"cred"
"KIR","KIRIBATI","1966",NA,"cred"
"KNA","SAINT KITTS AND NEVIS","1966",NA,"cred"
"KOR","KOREA, REPUBLIC OF","1966",2,"cred"
"KWT","KUWAIT","1966",NA,"cred"
"LAO","LAOS ","1966",1,"cred"
"LBN","LEBANON","1966",NA,"cred"
"LBR","LIBERIA","1966",NA,"cred"
"LBY","LIBYAN ARAB JAMAHIRIYA","1966",NA,"cred"
"LCA","SAINT LUCIA","1966",NA,"cred"
"LKA","SRI LANKA","1966",1,"cred"
"LSO","LESOTHO","1966",NA,"cred"
"LTU","LITHUANIA","1966",NA,"cred"
"LUX","LUXEMBURG","1966",NA,"cred"
"LVA","LATVIA","1966",NA,"cred"
"MAC","MACAU","1966",NA,"cred"
"MAR","MOROCCO","1966",2,"cred"
"MDA","MOLDOVA, REPUBLIC OF","1966",NA,"cred"
"MDG","MADAGASCAR","1966",NA,"cred"
"MDV","MALDIVES","1966",NA,"cred"
"MEX","MEXICO","1966",1,"cred"
"MHL","MARSHALL ISLANDS","1966",NA,"cred"
"MKD","MACEDONIA","1966",NA,"cred"
"MLI","MALI","1966",1,"cred"
"MLT","MALTA","1966",NA,"cred"
"MMR","MYANMAR (Burma) ","1966",NA,"cred"
"MNE","MONTENEGRO","1966",NA,"cred"
"MNG","MONGOLIA","1966",1,"cred"
"MNP","NORTHERN MARIANA ISLANDS","1966",NA,"cred"
"MOZ","MOZAMBIQUE","1966",NA,"cred"
"MRT","MAURITANIA","1966",NA,"cred"
"MSR","MONTSERRAT","1966",NA,"cred"
"MTQ","MARTINIQUE","1966",NA,"cred"
"MUS","MAURITIUS","1966",NA,"cred"
"MWI","MALAWI","1966",NA,"cred"
"MYS","MALAYSIA","1966",NA,"cred"
"MYT","MAYOTTE","1966",NA,"cred"
"NAM","NAMIBIA","1966",NA,"cred"
"NCL","NEW CALEDONIA","1966",NA,"cred"
"NER","NIGER","1966",1,"cred"
"NGA","NIGERIA","1966",NA,"cred"
"NIC","NICARAGUA","1966",NA,"cred"
"NIU","NIUE","1966",NA,"cred"
"NLD","NETHERLANDS","1966",NA,"cred"
"NOR","NORWAY","1966",NA,"cred"
"NPL","NEPAL","1966",1,"cred"
"NZL","NEW ZEALAND","1966",NA,"cred"
"OMN","OMAN","1966",NA,"cred"
"PAK","PAKISTAN","1966",NA,"cred"
"PAN","PANAMA","1966",1,"cred"
"PER","PERU","1966",3,"cred"
"PHL","PHILIPPINES","1966",2,"cred"
"PLW","PALAU","1966",NA,"cred"
"PNG","PAPUA NEW GUINEA","1966",NA,"cred"
"POL","POLAND","1966",NA,"cred"
"PRI","PUERTO RICO","1966",NA,"cred"
"PRK","KOREA, D.P.R.O.","1966",NA,"cred"
"PRT","PORTUGAL","1966",NA,"cred"
"PRY","PARAGUAY","1966",1,"cred"
"PSE","""State of Palestine""","1966",NA,"cred"
"PYF","FRENCH POLYNESIA","1966",NA,"cred"
"QAT","QATAR","1966",NA,"cred"
"REU","REUNION","1966",NA,"cred"
"ROU","Romania","1966",NA,"cred"
"RUS","RUSSIA","1966",NA,"cred"
"RWA","RWANDA","1966",NA,"cred"
"SAU","SAUDI ARABIA","1966",1,"cred"
"SDN","SUDAN","1966",1,"cred"
"SEN","SENEGAL","1966",2,"cred"
"SGP","SINGAPORE","1966",NA,"cred"
"SHN","ST. HELENA","1966",NA,"cred"
"SLB","SOLOMON ISLANDS","1966",1,"cred"
"SLE","SIERRA LEONE","1966",NA,"cred"
"SLV","EL SALVADOR","1966",NA,"cred"
"SOM","SOMALIA","1966",NA,"cred"
"SRB","SERBIA","1966",NA,"cred"
"SSD","SOUTH SUDAN","1966",NA,"cred"
"STP","SAO TOME AND PRINCIPE","1966",NA,"cred"
"SUR","SURINAME","1966",NA,"cred"
"SVK","SLOVAKIA (Slovak Republic)","1966",NA,"cred"
"SVN","SLOVENIA","1966",NA,"cred"
"SWE","SWEDEN","1966",NA,"cred"
"SWZ","SWAZILAND","1966",NA,"cred"
"SYC","SEYCHELLES","1966",NA,"cred"
"SYR","SYRIAN ARAB REPUBLIC","1966",NA,"cred"
"TCA","TURKS AND CAICOS ISLANDS","1966",NA,"cred"
"TCD","CHAD","1966",1,"cred"
"TGO","TOGO","1966",1,"cred"
"THA","THAILAND","1966",1,"cred"
"TJK","TAJIKISTAN","1966",NA,"cred"
"TKL","TOKELAU","1966",1,"cred"
"TKM","TURKMENISTAN","1966",NA,"cred"
"TLS","EAST TIMOR","1966",NA,"cred"
"TON","TONGA","1966",NA,"cred"
"TTO","TRINIDAD AND TOBAGO","1966",NA,"cred"
"TUN","TUNISIA","1966",NA,"cred"
"TUR","TURKEY","1966",2,"cred"
"TUV","TUVALU","1966",NA,"cred"
"TZA","TANZANIA, UNITED REPUBLIC OF","1966",NA,"cred"
"UGA","UGANDA","1966",1,"cred"
"UKR","UKRAINE","1966",NA,"cred"
"URY","URUGUAY","1966",NA,"cred"
"USA","UNITED STATES","1966",6,"cred"
"UZB","UZBEKISTAN","1966",NA,"cred"
"VCT","SAINT VINCENT AND THE GRENADINES","1966",NA,"cred"
"VEN","VENEZUELA","1966",NA,"cred"
"VGB","VIRGIN ISLANDS (BRITISH)","1966",NA,"cred"
"VIR","VIRGIN ISLANDS (U.S.)","1966",NA,"cred"
"VNM","VIET NAM","1966",1,"cred"
"VUT","VANUATU","1966",NA,"cred"
"WLF","WALLIS AND FUTUNA ISLANDS","1966",1,"cred"
"WSM","SAMOA","1966",1,"cred"
"YEM","YEMEN","1966",NA,"cred"
"ZAF","SOUTH AFRICA","1966",NA,"cred"
"ZMB","ZAMBIA","1966",NA,"cred"
"ZWE","ZIMBABWE","1966",NA,"cred"
"AFG","AFGHANISTAN","1965",NA,"cred"
"AGO","ANGOLA","1965",NA,"cred"
"AIA","ANGUILLA","1965",NA,"cred"
"ALB","ALBANIA","1965",NA,"cred"
"ARE","UNITED ARAB EMIRATES","1965",NA,"cred"
"ARG","ARGENTINA","1965",1,"cred"
"ARM","ARMENIA","1965",NA,"cred"
"ASM","AMERICAN SAMOA","1965",NA,"cred"
"ATG","ANTIGUA AND BARBUDA","1965",NA,"cred"
"AUS","AUSTRALIA","1965",NA,"cred"
"AUT","AUSTRIA","1965",NA,"cred"
"AZE","AZERBAIJAN","1965",NA,"cred"
"BDI","BURUNDI","1965",NA,"cred"
"BEL","BELGIUM","1965",1,"cred"
"BEN","BENIN","1965",NA,"cred"
"BFA","BURKINA FASO","1965",NA,"cred"
"BGD","BANGLADESH","1965",3,"cred"
"BGR","BULGARIA","1965",1,"cred"
"BHR","BAHRAIN","1965",NA,"cred"
"BHS","BAHAMAS","1965",2,"cred"
"BIH","BOSNIA AND HERZEGOWINA","1965",NA,"cred"
"BLR","BELARUS","1965",NA,"cred"
"BLZ","BELIZE","1965",NA,"cred"
"BMU","BERMUDA","1965",NA,"cred"
"BOL","BOLIVIA","1965",1,"cred"
"BRA","BRAZIL","1965",2,"cred"
"BRB","BARBADOS","1965",NA,"cred"
"BRN","BRUNEI DARUSSALAM","1965",NA,"cred"
"BTN","BHUTAN","1965",NA,"cred"
"BWA","BOTSWANA","1965",1,"cred"
"CAF","CENTRAL AFRICAN REPUBLIC","1965",NA,"cred"
"CAN","CANADA","1965",1,"cred"
"CHE","SWITZERLAND","1965",1,"cred"
"CHL","CHILE","1965",4,"cred"
"CHN","CHINA","1965",1,"cred"
"CIV","COTE D'IVOIRE","1965",NA,"cred"
"CMR","CAMEROON","1965",NA,"cred"
"COD","CONGO, THE DRC","1965",NA,"cred"
"COG","CONGO","1965",NA,"cred"
"COK","COOK ISLANDS","1965",NA,"cred"
"COL","COLOMBIA","1965",1,"cred"
"COM","COMOROS","1965",NA,"cred"
"CPV","CAPE VERDE","1965",NA,"cred"
"CRI","COSTA RICA","1965",NA,"cred"
"CUB","CUBA","1965",NA,"cred"
"CYM","CAYMAN ISLANDS","1965",NA,"cred"
"CYP","CYPRUS","1965",NA,"cred"
"CZE","CZECH REPUBLIC","1965",NA,"cred"
"DEU","GERMANY","1965",NA,"cred"
"DJI","DJIBOUTI","1965",NA,"cred"
"DMA","DOMINICA","1965",NA,"cred"
"DNK","DENMARK","1965",NA,"cred"
"DOM","DOMINICAN REPUBLIC","1965",1,"cred"
"DZA","ALGERIA","1965",1,"cred"
"ECU","ECUADOR","1965",1,"cred"
"EGY","EGYPT","1965",NA,"cred"
"ERI","ERITREA","1965",NA,"cred"
"ESP","SPAIN","1965",1,"cred"
"EST","ESTONIA","1965",NA,"cred"
"ETH","Ethiopia","1965",1,"cred"
"FIN","FINLAND","1965",NA,"cred"
"FJI","FIJI","1965",1,"cred"
"FRA","FRANCE","1965",NA,"cred"
"FSM","MICRONESIA, FEDERATED STATES OF","1965",NA,"cred"
"GAB","GABON","1965",NA,"cred"
"GBR","UNITED KINGDOM","1965",1,"cred"
"GEO","GEORGIA","1965",NA,"cred"
"GHA","GHANA","1965",NA,"cred"
"GIN","GUINEA","1965",NA,"cred"
"GLP","GUADELOUPE","1965",NA,"cred"
"GMB","GAMBIA","1965",NA,"cred"
"GNB","GUINEA-BISSAU","1965",NA,"cred"
"GNQ","EQUATORIAL GUINEA","1965",NA,"cred"
"GRC","GREECE","1965",1,"cred"
"GRD","GRENADA","1965",NA,"cred"
"GTM","GUATEMALA","1965",NA,"cred"
"GUF","FRENCH GUIANA","1965",NA,"cred"
"GUM","GUAM","1965",NA,"cred"
"GUY","GUYANA","1965",NA,"cred"
"HKG","HONG KONG","1965",1,"cred"
"HND","HONDURAS","1965",3,"cred"
"HRV","CROATIA (local name: Hrvatska)","1965",NA,"cred"
"HTI","HAITI","1965",NA,"cred"
"HUN","HUNGARY","1965",NA,"cred"
"IDN","INDONESIA","1965",2,"cred"
"IND","INDIA","1965",4,"cred"
"IRL","IRELAND","1965",NA,"cred"
"IRN","IRAN (ISLAMIC REPUBLIC OF)","1965",1,"cred"
"IRQ","IRAQ","1965",NA,"cred"
"ISL","ICELAND","1965",NA,"cred"
"ISR","ISRAEL","1965",NA,"cred"
"ITA","ITALY","1965",2,"cred"
"JAM","JAMAICA","1965",NA,"cred"
"JOR","JORDAN","1965",1,"cred"
"JPN","JAPAN","1965",5,"cred"
"KAZ","KAZAKHSTAN","1965",NA,"cred"
"KEN","KENYA","1965",1,"cred"
"KGZ","KYRGYZSTAN","1965",NA,"cred"
"KHM","CAMBODIA","1965",NA,"cred"
"KIR","KIRIBATI","1965",NA,"cred"
"KNA","SAINT KITTS AND NEVIS","1965",NA,"cred"
"KOR","KOREA, REPUBLIC OF","1965",1,"cred"
"KWT","KUWAIT","1965",NA,"cred"
"LAO","LAOS ","1965",NA,"cred"
"LBN","LEBANON","1965",NA,"cred"
"LBR","LIBERIA","1965",NA,"cred"
"LBY","LIBYAN ARAB JAMAHIRIYA","1965",NA,"cred"
"LCA","SAINT LUCIA","1965",NA,"cred"
"LKA","SRI LANKA","1965",NA,"cred"
"LSO","LESOTHO","1965",NA,"cred"
"LTU","LITHUANIA","1965",NA,"cred"
"LUX","LUXEMBURG","1965",NA,"cred"
"LVA","LATVIA","1965",NA,"cred"
"MAC","MACAU","1965",NA,"cred"
"MAR","MOROCCO","1965",2,"cred"
"MDA","MOLDOVA, REPUBLIC OF","1965",NA,"cred"
"MDG","MADAGASCAR","1965",NA,"cred"
"MDV","MALDIVES","1965",NA,"cred"
"MEX","MEXICO","1965",1,"cred"
"MHL","MARSHALL ISLANDS","1965",NA,"cred"
"MKD","MACEDONIA","1965",NA,"cred"
"MLI","MALI","1965",NA,"cred"
"MLT","MALTA","1965",NA,"cred"
"MMR","MYANMAR (Burma) ","1965",3,"cred"
"MNE","MONTENEGRO","1965",NA,"cred"
"MNG","MONGOLIA","1965",NA,"cred"
"MNP","NORTHERN MARIANA ISLANDS","1965",NA,"cred"
"MOZ","MOZAMBIQUE","1965",NA,"cred"
"MRT","MAURITANIA","1965",1,"cred"
"MSR","MONTSERRAT","1965",NA,"cred"
"MTQ","MARTINIQUE","1965",NA,"cred"
"MUS","MAURITIUS","1965",NA,"cred"
"MWI","MALAWI","1965",1,"cred"
"MYS","MALAYSIA","1965",1,"cred"
"MYT","MAYOTTE","1965",NA,"cred"
"NAM","NAMIBIA","1965",NA,"cred"
"NCL","NEW CALEDONIA","1965",NA,"cred"
"NER","NIGER","1965",NA,"cred"
"NGA","NIGERIA","1965",NA,"cred"
"NIC","NICARAGUA","1965",NA,"cred"
"NIU","NIUE","1965",NA,"cred"
"NLD","NETHERLANDS","1965",NA,"cred"
"NOR","NORWAY","1965",NA,"cred"
"NPL","NEPAL","1965",NA,"cred"
"NZL","NEW ZEALAND","1965",NA,"cred"
"OMN","OMAN","1965",NA,"cred"
"PAK","PAKISTAN","1965",1,"cred"
"PAN","PANAMA","1965",1,"cred"
"PER","PERU","1965",1,"cred"
"PHL","PHILIPPINES","1965",3,"cred"
"PLW","PALAU","1965",NA,"cred"
"PNG","PAPUA NEW GUINEA","1965",NA,"cred"
"POL","POLAND","1965",NA,"cred"
"PRI","PUERTO RICO","1965",NA,"cred"
"PRK","KOREA, D.P.R.O.","1965",NA,"cred"
"PRT","PORTUGAL","1965",NA,"cred"
"PRY","PARAGUAY","1965",1,"cred"
"PSE","""State of Palestine""","1965",NA,"cred"
"PYF","FRENCH POLYNESIA","1965",NA,"cred"
"QAT","QATAR","1965",NA,"cred"
"REU","REUNION","1965",NA,"cred"
"ROU","Romania","1965",NA,"cred"
"RUS","RUSSIA","1965",NA,"cred"
"RWA","RWANDA","1965",NA,"cred"
"SAU","SAUDI ARABIA","1965",NA,"cred"
"SDN","SUDAN","1965",2,"cred"
"SEN","SENEGAL","1965",1,"cred"
"SGP","SINGAPORE","1965",NA,"cred"
"SHN","ST. HELENA","1965",NA,"cred"
"SLB","SOLOMON ISLANDS","1965",NA,"cred"
"SLE","SIERRA LEONE","1965",NA,"cred"
"SLV","EL SALVADOR","1965",1,"cred"
"SOM","SOMALIA","1965",1,"cred"
"SRB","SERBIA","1965",NA,"cred"
"SSD","SOUTH SUDAN","1965",NA,"cred"
"STP","SAO TOME AND PRINCIPE","1965",NA,"cred"
"SUR","SURINAME","1965",NA,"cred"
"SVK","SLOVAKIA (Slovak Republic)","1965",NA,"cred"
"SVN","SLOVENIA","1965",NA,"cred"
"SWE","SWEDEN","1965",NA,"cred"
"SWZ","SWAZILAND","1965",NA,"cred"
"SYC","SEYCHELLES","1965",NA,"cred"
"SYR","SYRIAN ARAB REPUBLIC","1965",1,"cred"
"TCA","TURKS AND CAICOS ISLANDS","1965",NA,"cred"
"TCD","CHAD","1965",NA,"cred"
"TGO","TOGO","1965",1,"cred"
"THA","THAILAND","1965",NA,"cred"
"TJK","TAJIKISTAN","1965",NA,"cred"
"TKL","TOKELAU","1965",NA,"cred"
"TKM","TURKMENISTAN","1965",NA,"cred"
"TLS","EAST TIMOR","1965",NA,"cred"
"TON","TONGA","1965",NA,"cred"
"TTO","TRINIDAD AND TOBAGO","1965",NA,"cred"
"TUN","TUNISIA","1965",NA,"cred"
"TUR","TURKEY","1965",1,"cred"
"TUV","TUVALU","1965",NA,"cred"
"TZA","TANZANIA, UNITED REPUBLIC OF","1965",NA,"cred"
"UGA","UGANDA","1965",NA,"cred"
"UKR","UKRAINE","1965",NA,"cred"
"URY","URUGUAY","1965",NA,"cred"
"USA","UNITED STATES","1965",3,"cred"
"UZB","UZBEKISTAN","1965",NA,"cred"
"VCT","SAINT VINCENT AND THE GRENADINES","1965",NA,"cred"
"VEN","VENEZUELA","1965",NA,"cred"
"VGB","VIRGIN ISLANDS (BRITISH)","1965",NA,"cred"
"VIR","VIRGIN ISLANDS (U.S.)","1965",NA,"cred"
"VNM","VIET NAM","1965",NA,"cred"
"VUT","VANUATU","1965",NA,"cred"
"WLF","WALLIS AND FUTUNA ISLANDS","1965",1,"cred"
"WSM","SAMOA","1965",NA,"cred"
"YEM","YEMEN","1965",NA,"cred"
"ZAF","SOUTH AFRICA","1965",1,"cred"
"ZMB","ZAMBIA","1965",NA,"cred"
"ZWE","ZIMBABWE","1965",NA,"cred"
"AFG","AFGHANISTAN","1964",1,"cred"
"AGO","ANGOLA","1964",NA,"cred"
"AIA","ANGUILLA","1964",NA,"cred"
"ALB","ALBANIA","1964",NA,"cred"
"ARE","UNITED ARAB EMIRATES","1964",NA,"cred"
"ARG","ARGENTINA","1964",NA,"cred"
"ARM","ARMENIA","1964",NA,"cred"
"ASM","AMERICAN SAMOA","1964",NA,"cred"
"ATG","ANTIGUA AND BARBUDA","1964",NA,"cred"
"AUS","AUSTRALIA","1964",NA,"cred"
"AUT","AUSTRIA","1964",NA,"cred"
"AZE","AZERBAIJAN","1964",NA,"cred"
"BDI","BURUNDI","1964",NA,"cred"
"BEL","BELGIUM","1964",1,"cred"
"BEN","BENIN","1964",NA,"cred"
"BFA","BURKINA FASO","1964",NA,"cred"
"BGD","BANGLADESH","1964",2,"cred"
"BGR","BULGARIA","1964",NA,"cred"
"BHR","BAHRAIN","1964",NA,"cred"
"BHS","BAHAMAS","1964",NA,"cred"
"BIH","BOSNIA AND HERZEGOWINA","1964",NA,"cred"
"BLR","BELARUS","1964",NA,"cred"
"BLZ","BELIZE","1964",NA,"cred"
"BMU","BERMUDA","1964",NA,"cred"
"BOL","BOLIVIA","1964",NA,"cred"
"BRA","BRAZIL","1964",3,"cred"
"BRB","BARBADOS","1964",NA,"cred"
"BRN","BRUNEI DARUSSALAM","1964",NA,"cred"
"BTN","BHUTAN","1964",NA,"cred"
"BWA","BOTSWANA","1964",NA,"cred"
"CAF","CENTRAL AFRICAN REPUBLIC","1964",NA,"cred"
"CAN","CANADA","1964",NA,"cred"
"CHE","SWITZERLAND","1964",NA,"cred"
"CHL","CHILE","1964",1,"cred"
"CHN","CHINA","1964",1,"cred"
"CIV","COTE D'IVOIRE","1964",NA,"cred"
"CMR","CAMEROON","1964",NA,"cred"
"COD","CONGO, THE DRC","1964",NA,"cred"
"COG","CONGO","1964",NA,"cred"
"COK","COOK ISLANDS","1964",NA,"cred"
"COL","COLOMBIA","1964",NA,"cred"
"COM","COMOROS","1964",NA,"cred"
"CPV","CAPE VERDE","1964",NA,"cred"
"CRI","COSTA RICA","1964",NA,"cred"
"CUB","CUBA","1964",1,"cred"
"CYM","CAYMAN ISLANDS","1964",NA,"cred"
"CYP","CYPRUS","1964",NA,"cred"
"CZE","CZECH REPUBLIC","1964",NA,"cred"
"DEU","GERMANY","1964",NA,"cred"
"DJI","DJIBOUTI","1964",NA,"cred"
"DMA","DOMINICA","1964",NA,"cred"
"DNK","DENMARK","1964",NA,"cred"
"DOM","DOMINICAN REPUBLIC","1964",1,"cred"
"DZA","ALGERIA","1964",1,"cred"
"ECU","ECUADOR","1964",1,"cred"
"EGY","EGYPT","1964",NA,"cred"
"ERI","ERITREA","1964",NA,"cred"
"ESP","SPAIN","1964",NA,"cred"
"EST","ESTONIA","1964",NA,"cred"
"ETH","Ethiopia","1964",NA,"cred"
"FIN","FINLAND","1964",NA,"cred"
"FJI","FIJI","1964",1,"cred"
"FRA","FRANCE","1964",NA,"cred"
"FSM","MICRONESIA, FEDERATED STATES OF","1964",NA,"cred"
"GAB","GABON","1964",NA,"cred"
"GBR","UNITED KINGDOM","1964",NA,"cred"
"GEO","GEORGIA","1964",NA,"cred"
"GHA","GHANA","1964",NA,"cred"
"GIN","GUINEA","1964",NA,"cred"
"GLP","GUADELOUPE","1964",1,"cred"
"GMB","GAMBIA","1964",NA,"cred"
"GNB","GUINEA-BISSAU","1964",NA,"cred"
"GNQ","EQUATORIAL GUINEA","1964",NA,"cred"
"GRC","GREECE","1964",NA,"cred"
"GRD","GRENADA","1964",NA,"cred"
"GTM","GUATEMALA","1964",NA,"cred"
"GUF","FRENCH GUIANA","1964",NA,"cred"
"GUM","GUAM","1964",NA,"cred"
"GUY","GUYANA","1964",NA,"cred"
"HKG","HONG KONG","1964",2,"cred"
"HND","HONDURAS","1964",NA,"cred"
"HRV","CROATIA (local name: Hrvatska)","1964",NA,"cred"
"HTI","HAITI","1964",1,"cred"
"HUN","HUNGARY","1964",NA,"cred"
"IDN","INDONESIA","1964",NA,"cred"
"IND","INDIA","1964",7,"cred"
"IRL","IRELAND","1964",NA,"cred"
"IRN","IRAN (ISLAMIC REPUBLIC OF)","1964",1,"cred"
"IRQ","IRAQ","1964",NA,"cred"
"ISL","ICELAND","1964",NA,"cred"
"ISR","ISRAEL","1964",NA,"cred"
"ITA","ITALY","1964",NA,"cred"
"JAM","JAMAICA","1964",NA,"cred"
"JOR","JORDAN","1964",NA,"cred"
"JPN","JAPAN","1964",5,"cred"
"KAZ","KAZAKHSTAN","1964",NA,"cred"
"KEN","KENYA","1964",1,"cred"
"KGZ","KYRGYZSTAN","1964",NA,"cred"
"KHM","CAMBODIA","1964",NA,"cred"
"KIR","KIRIBATI","1964",NA,"cred"
"KNA","SAINT KITTS AND NEVIS","1964",NA,"cred"
"KOR","KOREA, REPUBLIC OF","1964",1,"cred"
"KWT","KUWAIT","1964",NA,"cred"
"LAO","LAOS ","1964",NA,"cred"
"LBN","LEBANON","1964",NA,"cred"
"LBR","LIBERIA","1964",NA,"cred"
"LBY","LIBYAN ARAB JAMAHIRIYA","1964",NA,"cred"
"LCA","SAINT LUCIA","1964",NA,"cred"
"LKA","SRI LANKA","1964",1,"cred"
"LSO","LESOTHO","1964",NA,"cred"
"LTU","LITHUANIA","1964",NA,"cred"
"LUX","LUXEMBURG","1964",NA,"cred"
"LVA","LATVIA","1964",NA,"cred"
"MAC","MACAU","1964",NA,"cred"
"MAR","MOROCCO","1964",1,"cred"
"MDA","MOLDOVA, REPUBLIC OF","1964",NA,"cred"
"MDG","MADAGASCAR","1964",1,"cred"
"MDV","MALDIVES","1964",NA,"cred"
"MEX","MEXICO","1964",1,"cred"
"MHL","MARSHALL ISLANDS","1964",NA,"cred"
"MKD","MACEDONIA","1964",NA,"cred"
"MLI","MALI","1964",NA,"cred"
"MLT","MALTA","1964",NA,"cred"
"MMR","MYANMAR (Burma) ","1964",1,"cred"
"MNE","MONTENEGRO","1964",NA,"cred"
"MNG","MONGOLIA","1964",NA,"cred"
"MNP","NORTHERN MARIANA ISLANDS","1964",NA,"cred"
"MOZ","MOZAMBIQUE","1964",NA,"cred"
"MRT","MAURITANIA","1964",NA,"cred"
"MSR","MONTSERRAT","1964",NA,"cred"
"MTQ","MARTINIQUE","1964",NA,"cred"
"MUS","MAURITIUS","1964",NA,"cred"
"MWI","MALAWI","1964",NA,"cred"
"MYS","MALAYSIA","1964",NA,"cred"
"MYT","MAYOTTE","1964",NA,"cred"
"NAM","NAMIBIA","1964",NA,"cred"
"NCL","NEW CALEDONIA","1964",NA,"cred"
"NER","NIGER","1964",NA,"cred"
"NGA","NIGERIA","1964",NA,"cred"
"NIC","NICARAGUA","1964",NA,"cred"
"NIU","NIUE","1964",NA,"cred"
"NLD","NETHERLANDS","1964",NA,"cred"
"NOR","NORWAY","1964",NA,"cred"
"NPL","NEPAL","1964",1,"cred"
"NZL","NEW ZEALAND","1964",NA,"cred"
"OMN","OMAN","1964",NA,"cred"
"PAK","PAKISTAN","1964",2,"cred"
"PAN","PANAMA","1964",3,"cred"
"PER","PERU","1964",1,"cred"
"PHL","PHILIPPINES","1964",2,"cred"
"PLW","PALAU","1964",NA,"cred"
"PNG","PAPUA NEW GUINEA","1964",NA,"cred"
"POL","POLAND","1964",NA,"cred"
"PRI","PUERTO RICO","1964",NA,"cred"
"PRK","KOREA, D.P.R.O.","1964",NA,"cred"
"PRT","PORTUGAL","1964",1,"cred"
"PRY","PARAGUAY","1964",NA,"cred"
"PSE","""State of Palestine""","1964",NA,"cred"
"PYF","FRENCH POLYNESIA","1964",NA,"cred"
"QAT","QATAR","1964",NA,"cred"
"REU","REUNION","1964",NA,"cred"
"ROU","Romania","1964",NA,"cred"
"RUS","RUSSIA","1964",NA,"cred"
"RWA","RWANDA","1964",NA,"cred"
"SAU","SAUDI ARABIA","1964",1,"cred"
"SDN","SUDAN","1964",NA,"cred"
"SEN","SENEGAL","1964",NA,"cred"
"SGP","SINGAPORE","1964",NA,"cred"
"SHN","ST. HELENA","1964",NA,"cred"
